credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,all_other,0.1114,65.61,10.51867,17.51,707,5250,22624,65.4,0,1,0,0
1,debt_consolidation,0.1426,343.06,11.12726,15.63,682,5039.958,876,25,1,0,0,0
1,debt_consolidation,0.1461,344.76,10.30895,11.36,672,2429.958,10544,57,1,2,0,0
1,credit_card,0.1183,149.11,10.93311,15.39,707,4350,4624,17.6,0,0,0,0
1,all_other,0.1253,83.67,10.96813,16.41,682,5759.958,22107,80.1,3,0,0,0
1,all_other,0.0859,189.67,10.89674,11.98,742,3929.958,10275,43.9,0,0,0,0
1,major_purchase,0.1287,302.7,11.11382,15.85,692,3209.958,22002,81.2,3,0,0,0
1,all_other,0.0774,218.54,10.30895,8.28,777,8490,0,0,0,0,0,0
1,debt_consolidation,0.1322,304.21,11.41752,9.81,692,6839.958,19262,85.6,1,1,0,0
1,debt_consolidation,0.1913,220.33,11.13093,16.81,662,1500,7843,98,1,0,0,0
1,debt_consolidation,0.1148,494.53,11.65269,22.88,737,14009.96,50282,10.9,0,0,0,0
1,all_other,0.0894,270.06,10.83958,14.26,737,2729.958,9304,49.8,2,0,0,0
1,small_business,0.1322,84.51,11.40756,1.31,787,5399.958,18373,0,0,0,0,0
1,home_improvement,0.1183,397.61,11.42119,6.67,747,8070,11107,42.6,4,0,0,0
1,debt_consolidation,0.1635,628.86,11.35041,19.23,667,3630,20300,78.7,1,0,0,0
1,debt_consolidation,0.1148,290.13,10.51857,10.12,722,5699.958,13884,38.7,0,0,0,0
1,credit_card,0.1704,713.49,12.10071,10.9,677,4860,51497,90.3,2,0,1,0
1,debt_consolidation,0.1218,333,11.53273,13.96,747,5132,30932,41,4,0,0,0
1,debt_consolidation,0.1461,51.72,10.77896,7.25,667,3780,3820,93.2,2,1,0,0
1,credit_card,0.1392,54.62,11.18442,17.65,667,3960,40106,80.4,0,0,0,0
1,major_purchase,0.1461,689.51,11.65269,1.82,767,5821,1,0,2,0,0,0
1,debt_consolidation,0.0859,221.28,10.59663,6.87,747,3240,7136,21.3,2,0,0,0
1,debt_consolidation,0.1287,322.88,11.65269,24.56,692,4919.958,49128,61.4,1,1,0,0
1,all_other,0.0859,214.16,11.66138,0.89,807,6900,1890,2.3,0,0,0,0
1,debt_consolidation,0.1253,133.87,10.91509,3.01,702,2970,3888,74.8,0,0,0,0
1,debt_consolidation,0.0894,317.72,11.66993,7.88,737,4680,27400,44.1,1,0,0,0
1,debt_consolidation,0.0774,312.19,10.51867,16.02,772,5070,15520,52.6,0,0,0,0
1,debt_consolidation,0.1426,686.12,11.28983,21.19,692,10469.96,11035,43.1,2,1,0,0
1,small_business,0.1392,273.1,10.53829,5.88,772,3360,2195,24.1,2,0,0,1
1,debt_consolidation,0.167,710.03,11.40756,21.8,697,6359.958,39926,78.3,0,0,0,0
1,all_other,0.0894,76.26,10.03408,17.06,772,6390.958,8043,29.2,0,0,0,0
1,all_other,0.1322,169.01,10.58406,1.12,682,3990,1536,15.8,1,0,0,0
1,credit_card,0.1148,150.84,9.740969,18.14,732,2880,10934,65.5,0,0,0,0
1,small_business,0.1426,343.06,11.45636,11.63,742,11549.96,63567,70.2,3,0,0,0
1,home_improvement,0.1635,158.99,11.22524,12.94,667,3390,2453,94.3,1,1,0,0
1,credit_card,0.074,186.36,11.60824,12.86,787,9484,63621,13.2,0,0,0,0
1,debt_consolidation,0.1183,662.68,11.76757,16.51,732,5699.958,23727,31.3,0,0,0,0
1,debt_consolidation,0.0894,381.26,10.94426,7.42,757,3509.958,7141,24.3,0,0,0,0
1,credit_card,0.0859,316.11,11.37366,2.62,752,3602,10045,33.4,1,0,0,0
1,debt_consolidation,0.1253,441.76,10.74927,7.98,712,7229.958,10683,70.3,1,0,0,0
1,debt_consolidation,0.1253,401.6,11.0021,19.32,717,3600,14855,82.1,1,0,0,1
1,debt_consolidation,0.1287,538.14,10.859,12.48,712,4320,15499,74.9,0,0,0,0
1,home_improvement,0.0894,285.95,10.89674,9.38,742,7529.958,59968,74.6,1,0,0,0
1,debt_consolidation,0.1183,530.15,10.6261,10.75,727,3209.958,16849,39.8,2,0,0,0
1,home_improvement,0.1357,679.37,11.51293,18.81,747,3630,0,0,6,0,0,0
1,debt_consolidation,0.1183,198.81,10.12647,20.65,717,2373.958,0,0,3,0,0,0
1,all_other,0.0774,62.44,10.83958,6.45,752,3479.958,0,0,3,0,0,0
1,major_purchase,0.0774,308.29,10.91502,9.01,782,7199.958,9040,12.8,0,0,0,0
1,home_improvement,0.1183,119.29,11.70355,15.14,702,7529.958,25998,74.6,1,0,0,0
1,debt_consolidation,0.0894,349.49,10.66896,11,742,8879.958,2140,5.4,0,1,0,0
1,all_other,0.1531,233.27,10.22557,3.78,667,3300,4200,56,1,0,0,0
1,debt_consolidation,0.1426,686.12,11.59819,13.43,702,6449.958,30497,93.8,0,0,1,1
1,debt_consolidation,0.1461,260.29,9.967588,17.61,687,3209.958,10948,96.9,0,0,0,0
1,all_other,0.1218,166.5,11.11988,14.99,697,3874.958,1461,23.2,1,1,1,0
1,home_improvement,0.1114,393.65,11.35041,6.58,752,5880,0,0,0,0,0,0
1,all_other,0.0859,189.67,10.859,21.6,732,3240,10813,14.9,2,0,0,0
1,debt_consolidation,0.1635,706.59,11.49517,9.19,677,3600,12129,83.1,0,0,0,0
1,credit_card,0.1392,163.86,10.93311,8.78,702,3842.958,4645,96.8,2,0,0,0
1,credit_card,0.1322,338.01,10.77896,22.43,687,2190,5082,37.6,0,0,0,0
1,credit_card,0.0894,330.43,10.51867,8.37,737,5190,24416,36.7,0,0,0,0
1,educational,0.1114,164.02,10.30895,10.32,732,1530,2350,7.9,1,0,0,0
1,credit_card,0.1114,328.04,10.16601,6.55,732,2580,9027,37.6,1,0,0,0
1,all_other,0.0894,311.37,11.22524,2.85,762,4200.958,8922,40.6,1,0,0,0
1,debt_consolidation,0.0894,266.89,10.91509,6.52,737,2819.958,7883,45.6,0,0,0,0
1,debt_consolidation,0.1114,368.22,10.88912,8.89,732,3600,13243,68.2,2,0,0,0
1,credit_card,0.0859,347.72,10.16585,16.06,767,7532.958,12706,22.4,0,0,0,0
1,debt_consolidation,0.1148,131.88,10.71894,21.48,742,3708,2529,11.7,1,0,0,0
1,major_purchase,0.1114,82.01,10.91371,6.34,722,4649.958,1882,11.3,0,0,0,0
1,debt_consolidation,0.16,527.36,10.66886,15.57,667,4051,16430,80.1,2,0,0,0
1,debt_consolidation,0.1148,659.37,10.8386,9.19,762,4350,14818,26.3,0,0,0,0
1,debt_consolidation,0.1183,424.12,10.4631,11.66,717,4110,13608,49.1,3,0,0,0
1,credit_card,0.0894,170.78,11.84878,15.13,727,9120,74809,58.7,0,0,0,0
1,credit_card,0.1218,199.8,10.71442,14.43,702,4770,8978,88,2,0,0,0
1,debt_consolidation,0.1635,565.27,11.28978,9.63,692,3270,17199,98.3,1,0,0,0
1,all_other,0.1218,49.95,9.798127,14.4,687,4619.958,7994,62.9,0,0,0,1
1,debt_consolidation,0.1635,367.43,10.46322,17.45,662,2339.958,13373,86.8,1,0,0,0
1,debt_consolidation,0.1392,170.69,11.19821,21.68,672,4320,38436,84.7,0,0,0,1
1,all_other,0.0859,205.47,11.3326,11.48,737,2190,1653,6.6,1,0,0,0
1,small_business,0.1843,188.22,10.12663,20.64,662,3780,16177,67.6,2,0,0,0
1,educational,0.0859,110.64,9.472397,0,727,6540,11717,32.6,2,0,0,1
1,credit_card,0.1704,356.75,11.69525,10.67,662,2039.958,15575,97.3,0,0,0,0
1,debt_consolidation,0.1461,689.51,11.33857,15.8,682,3899.958,68723,30.6,2,0,0,0
1,debt_consolidation,0.1357,366.86,10.7364,2.77,717,2221,5911,15.3,1,0,0,1
1,major_purchase,0.0774,156.1,10.93318,5.12,777,4830,33215,65.1,2,0,0,0
1,debt_consolidation,0.1253,301.2,10.59663,14.46,692,3630,11786,42.2,0,0,0,0
1,all_other,0.1426,41.17,10.81978,14.54,672,3179.958,16653,94.1,2,0,0,0
1,all_other,0.1426,411.67,10.64542,1.34,687,5279.958,4611,36.9,1,1,0,0
1,all_other,0.1357,509.53,11.02796,15.42,712,2849.958,6724,27.1,0,0,0,0
1,credit_card,0.1183,106.03,10.91019,20.96,702,3630,16948,83.5,0,0,0,0
1,all_other,0.074,93.18,10.77896,2.8,762,14039.96,3771,14.7,0,0,0,0
1,major_purchase,0.0894,47.66,10.34174,8.52,717,3960,1649,6,0,0,0,0
1,all_other,0.074,62.12,11.15625,18.31,762,5729.958,31305,46.8,1,0,0,0
1,debt_consolidation,0.0894,285.95,10.83486,21.49,737,2910,2695,38.5,1,0,0,0
1,debt_consolidation,0.1114,246.03,10.30895,17.52,722,2819.958,2639,21.3,2,0,0,0
1,debt_consolidation,0.1322,546.73,11.06664,10.13,707,7080,12247,45.5,1,0,0,0
1,home_improvement,0.1322,270.41,11.26446,14.66,682,3960,2135,41.9,2,0,0,0
1,debt_consolidation,0.0859,145.41,10.85892,11.91,737,4140,4429,15.6,1,0,0,0
1,small_business,0.1843,545.55,10.4631,8.78,677,8279.958,479,20,1,3,0,0
1,debt_consolidation,0.1322,676.02,11.24458,17.36,707,3960,991,34.2,1,0,0,0
1,all_other,0.0894,305.01,11.35041,12.01,742,5039.958,47474,56.1,0,0,0,1
1,debt_consolidation,0.1183,165.67,11.6422,13.63,707,3690,56128,84.4,0,0,0,0
1,debt_consolidation,0.0894,476.58,11.0394,7.78,792,7118.958,13316,33.3,1,0,0,0
1,all_other,0.1183,33.14,10.83958,16.8,707,5101,8035,37.9,3,0,0,0
1,debt_consolidation,0.1253,401.6,11.26446,18.89,702,6930,15074,59.6,0,0,0,0
1,debt_consolidation,0.1287,437.24,10.66896,14.93,717,4410,49,3.3,2,0,0,0
1,all_other,0.0774,93.66,11.62622,15.26,737,10680,32380,64.2,2,0,0,0
1,debt_consolidation,0.1183,662.68,11.18442,13.8,747,4229.958,15968,28.6,4,0,0,0
1,major_purchase,0.1183,497.01,12.35879,8.53,727,4920.958,23474,38.1,1,0,0,0
1,debt_consolidation,0.0894,317.72,11.03489,14.37,757,1950,1176,4.5,0,0,0,0
1,debt_consolidation,0.1253,669.33,10.47345,16.97,727,3149.958,20708,54.6,0,0,0,0
1,home_improvement,0.074,68.33,10.9682,1.43,772,5490,441,2.8,2,0,0,0
1,debt_consolidation,0.1357,271.75,11.79539,17.68,682,11340,55045,85.2,0,1,0,0
1,all_other,0.1426,68.62,10.31304,15.38,662,2819.958,3759,80,0,1,0,0
1,all_other,0.16,123.06,10.20359,8.89,677,2009.958,5869,99.5,0,0,0,0
1,credit_card,0.1183,662.68,11.33857,15.91,767,5406.958,12870,12.1,4,0,0,0
1,debt_consolidation,0.0859,126.45,10.08581,21.85,737,2250,1733,10.9,1,0,0,0
1,small_business,0.1913,73.45,10.81978,17.28,677,3996,11132,98.5,1,1,0,1
1,debt_consolidation,0.0894,317.72,10.91509,19.75,742,9031.958,12377,39.7,3,0,0,0
1,all_other,0.0894,508.35,11.69525,23.1,782,6389.958,78633,31.7,1,0,0,0
1,home_improvement,0.0859,158.06,12.4292,6.29,737,6484.958,8101,70.4,2,0,0,0
1,all_other,0.1114,216.51,10.60162,2.87,727,1679.958,8164,21.1,2,0,0,0
1,debt_consolidation,0.0894,428.13,11.24505,18.7,747,5639.958,33660,45,0,0,0,0
1,debt_consolidation,0.1322,507.01,10.81978,13.42,692,2369.958,14956,70.1,2,0,0,0
1,debt_consolidation,0.1392,682.74,11.35041,11.55,697,5220,17250,78.3,2,1,0,0
1,debt_consolidation,0.1496,207.87,10.859,15.65,662,5461,1824,67.6,0,2,0,0
1,credit_card,0.1148,296.72,10.71442,18.93,717,5039.958,14576,72.2,0,0,0,0
1,all_other,0.0894,381.26,11.0021,15.86,792,8100,498,0.4,0,0,0,0
1,all_other,0.1392,273.1,11.22524,19.87,677,8160,16410,37.2,0,1,1,0
1,major_purchase,0.1114,262.43,9.968339,17.71,772,2160,954,14.7,4,0,0,1
1,home_improvement,0.1322,108.17,11.40756,12.08,677,13500,7479,82.9,2,0,0,0
1,all_other,0.0859,151.73,10.859,4.41,767,5250,115,0.5,2,0,0,0
1,all_other,0.1357,203.82,10.96813,9.37,692,1410,902,20,1,0,0,0
1,all_other,0.0859,316.11,10.49127,16,752,5190,11185,24.9,1,0,0,0
1,debt_consolidation,0.1496,110.87,10.95954,20.43,672,5130,6552,95.4,1,1,0,0
1,credit_card,0.1426,130.37,11.58989,13.75,667,6240,8413,75.1,3,0,0,0
1,all_other,0.0894,444.81,11.0021,20.82,757,8985.958,946,18.9,1,0,0,0
1,debt_consolidation,0.1218,166.5,10.20359,9.78,707,1530,5740,61.1,0,0,0,0
1,educational,0.1322,135.21,10.81978,1.08,702,1770,1503,16.3,0,0,0,0
1,debt_consolidation,0.1253,669.33,11.61964,11.36,717,7350,35173,69.4,0,0,0,0
1,debt_consolidation,0.1635,559.97,10.93311,22.84,662,8585.958,14958,71.6,0,0,0,1
1,debt_consolidation,0.0859,158.06,9.903488,14.16,752,3660,5267,42.8,0,0,0,0
1,debt_consolidation,0.0894,403.5,11.15625,13.63,762,4889.958,21908,28.8,3,0,0,0
1,all_other,0.1218,249.75,11.11245,4.66,707,1770,2370,17.8,2,0,0,0
1,debt_consolidation,0.1426,411.67,10.93311,14.55,677,1890,8394,48.8,2,0,0,0
1,all_other,0.1426,144.09,11.02699,12.11,667,3869.958,1506,34.2,0,3,0,1
1,educational,0.0894,190.63,10.59663,2.91,732,3149.958,7198,32,0,0,0,1
1,small_business,0.1461,413.71,11.51293,5.05,767,3149.958,125,0.4,2,0,0,0
1,debt_consolidation,0.16,351.58,10.7364,14.3,692,1984.958,9729,98.3,0,0,0,0
1,debt_consolidation,0.0894,95.32,11.33806,23.05,717,8339.958,14040,67.2,0,0,0,0
1,all_other,0.1496,86.62,10.98529,9.66,662,5999.958,19487,86.6,3,1,0,0
1,debt_consolidation,0.1287,201.8,11.28978,13.05,687,3030,9640,49.9,0,0,1,0
1,all_other,0.074,74.55,11.09741,5.89,777,3030,151,4.9,0,0,0,0
1,small_business,0.1635,353.3,11.25156,11.52,732,5009.958,35873,94.4,3,0,0,0
1,small_business,0.1496,97.01,11.39639,20.95,712,5910,33167,87.5,0,0,0,0
1,debt_consolidation,0.1357,339.69,11.48247,16.96,682,3839.958,9063,26.1,1,3,0,0
1,debt_consolidation,0.074,31.06,11.14186,6.65,767,7080,8542,14.8,0,0,0,0
1,educational,0.0774,31.22,10.27505,21.52,737,3179.958,3292,42.8,1,0,0,0
1,all_other,0.1287,168.17,10.59653,3,712,1200,4009,38.5,0,0,0,0
1,all_other,0.1843,290.96,10.56354,9.86,667,2520,298,99.3,0,0,1,1
1,all_other,0.1253,100.4,11.07721,15.9,697,8999.958,16183,32.8,0,2,0,0
1,small_business,0.1774,164.8,9.305651,8.84,692,1349.958,0,0,1,0,0,0
1,major_purchase,0.1114,393.65,10.20359,17.82,742,3720,21312,29.2,0,0,0,1
1,all_other,0.1322,67.61,10.91509,9.77,672,5250,1083,77.4,3,0,0,0
1,debt_consolidation,0.1392,257.74,10.59663,22.05,682,4469,24604,91.8,0,0,0,0
1,debt_consolidation,0.1253,669.33,10.9594,20.68,722,4709.958,18996,77.9,1,0,0,0
1,debt_consolidation,0.1461,330.97,10.64542,15.09,672,3240,10565,80.7,0,0,0,0
1,all_other,0.0894,190.63,11.15625,9.46,732,4681.958,19298,35.5,2,0,0,0
1,credit_card,0.1774,720.42,11.69525,18.34,702,11909.96,50307,75,0,0,0,0
1,debt_consolidation,0.1253,401.6,10.79949,9.92,707,3539.958,13107,51.4,0,0,0,0
1,debt_consolidation,0.1218,666,10.91502,13.79,727,3899.958,16947,66.2,1,0,0,0
1,debt_consolidation,0.0894,381.26,10.46561,11.01,757,8579.958,13819,36.9,0,0,0,0
1,credit_card,0.0705,46.35,10.71442,16.24,792,4020,18830,52,0,0,0,0
1,home_improvement,0.0774,156.1,10.62133,17.68,752,3390,1757,9.3,1,0,0,0
1,small_business,0.167,532.53,11.4721,7.05,722,4140,3146,46.4,2,0,0,0
1,home_improvement,0.1183,662.68,11.18442,2.55,742,4649.958,11518,15.4,3,0,0,0
1,debt_consolidation,0.0859,316.11,10.62133,10.92,757,5160,6999,9.8,1,0,0,0
1,home_improvement,0.1183,115.97,10.95081,24.11,707,3030,2979,14.2,1,1,0,0
1,debt_consolidation,0.0894,352.67,11.32055,21.53,737,5759.958,46429,56.1,0,0,0,0
1,debt_consolidation,0.1322,324.49,11.69525,4.91,692,4619.958,1664,87.6,1,0,0,0
1,debt_consolidation,0.1114,472.38,11.65269,11.3,732,3930,28541,41.3,0,0,0,0
1,debt_consolidation,0.074,201.89,9.798127,14.13,772,7169.958,6954,25.3,0,0,0,0
1,home_improvement,0.074,31.06,10.30895,0,772,5729.958,11108,46.5,0,0,0,0
1,debt_consolidation,0.0894,190.63,11.0021,23.18,732,3539.958,22323,29,0,0,0,0
1,all_other,0.0774,99.9,10.71442,17.33,737,7050,12719,39.9,1,0,0,0
1,home_improvement,0.1322,101.41,10.12663,3.5,682,1530,2351,24,1,0,0,0
1,debt_consolidation,0.1357,679.37,10.93318,20.03,707,5999.958,28296,70.7,1,0,0,0
1,credit_card,0.0859,72.71,10.57132,0.98,742,2580,1868,22.8,1,0,0,0
1,debt_consolidation,0.0894,158.86,10.46322,15.02,727,2250,3657,10,0,0,0,0
1,debt_consolidation,0.1531,696.31,11.44679,23.79,702,4410,59980,95.5,0,0,0,0
1,debt_consolidation,0.1287,504.5,11.65269,8.35,702,6089.958,12152,54.2,2,0,1,0
1,all_other,0.1218,266.4,10.30895,4.16,737,2550,5820,48.5,0,0,0,0
1,debt_consolidation,0.1322,169.01,9.903488,10.14,687,6749.958,5881,82.8,3,0,1,0
1,debt_consolidation,0.0859,227.6,11.62735,13.89,767,2880,600,2.4,1,0,0,0
1,credit_card,0.0894,190.63,10.20359,17.73,757,4619.958,20873,28.4,2,0,0,1
1,credit_card,0.1322,608.42,11.77529,16.99,702,6540,33756,82.3,0,0,0,0
1,credit_card,0.0774,52.3,9.903488,4.68,732,3030,2927,27.9,0,0,0,0
1,debt_consolidation,0.1287,174.9,10.9682,10.28,687,2160,2564,19.4,3,0,0,0
1,debt_consolidation,0.1322,255.2,10.49949,13.49,682,2729.958,13847,74.4,0,0,0,1
1,all_other,0.0894,317.72,11.04078,14.78,742,4229.958,1947,29.1,2,1,0,0
1,home_improvement,0.0774,280.97,10.64542,2.69,797,13111,5689,6.2,0,0,0,0
1,debt_consolidation,0.1183,530.15,10.81986,19.03,747,3600,10740,40.4,4,0,0,0
1,all_other,0.0774,78.05,10.64542,6.49,737,6359.958,967,10.1,1,0,0,0
1,all_other,0.1148,72.54,10.59663,14.55,732,1289.958,1959,9.8,0,0,0,0
1,debt_consolidation,0.1287,622.22,11.03495,11.84,707,3690,9530,46,0,0,0,0
1,debt_consolidation,0.0859,366.68,11.05089,18.02,777,5009.958,29568,52.3,0,0,0,0
1,credit_card,0.0774,218.54,11.58989,12.69,762,8820,5872,21.4,0,0,0,0
1,all_other,0.0894,317.72,10.12647,13.68,742,4080,18478,37.1,1,0,0,0
1,home_improvement,0.1357,254.77,11.50795,13.28,682,5399.958,28384,89,2,0,0,0
1,debt_consolidation,0.1426,240.15,11.15625,18.82,692,5490,16120,96.5,3,0,0,0
1,debt_consolidation,0.0859,267.11,10.64542,17.37,752,4410,8493,58.7,1,0,0,0
1,debt_consolidation,0.0774,216.97,10.37349,22.73,752,11249.96,18512,57.1,0,0,0,0
1,educational,0.1322,338.01,11.0021,9.54,692,2250,2263,17.7,0,3,0,0
1,debt_consolidation,0.1253,401.6,10.81978,16.08,712,5430,15244,66.6,0,0,1,0
1,home_improvement,0.1218,499.5,11.47098,8.7,772,5160,2139,30.6,2,0,0,0
1,debt_consolidation,0.1218,399.6,11.28978,24.88,712,5070,6950,16.6,0,0,1,0
1,home_improvement,0.1218,666,11.15625,14.31,722,3000,2292,5.4,1,1,0,0
1,debt_consolidation,0.1114,492.06,10.51053,14.19,752,5369.958,2855,25.3,2,0,0,0
1,debt_consolidation,0.1148,659.37,11.04132,18.4,767,10920,33184,48,0,0,0,0
1,all_other,0.1148,98.91,10.859,21.72,707,4410,11791,63.7,0,0,0,0
1,debt_consolidation,0.0859,221.28,11.00443,22.73,742,2550,8441,18.8,2,0,0,0
1,debt_consolidation,0.1357,339.69,11.58989,15.74,702,3990,23464,31.1,1,0,0,0
1,debt_consolidation,0.1148,626.41,10.43412,17.44,752,4802,25008,36,0,0,0,0
1,major_purchase,0.0774,312.19,10.89674,9.11,792,9029.958,89252,6.4,0,0,0,0
1,credit_card,0.1183,430.75,11.65269,4.17,717,2610,1731,9,3,2,0,0
1,all_other,0.0894,57.19,11.22524,24.21,722,4289.958,39900,70.3,0,0,0,0
1,debt_consolidation,0.1114,32.81,11.49272,11.64,707,5759.958,10333,28.2,1,1,0,0
1,debt_consolidation,0.1183,430.75,10.93311,11.87,722,5580,10915,34.5,1,0,0,0
1,debt_consolidation,0.074,186.36,11.65269,6.4,772,4949.958,13242,23,0,0,0,0
1,debt_consolidation,0.1148,659.37,12.16525,6.62,757,5100,26330,28.6,1,0,0,1
1,debt_consolidation,0.1392,324.31,10.30895,15.92,692,4319.958,23616,49.4,3,0,0,0
1,credit_card,0.1183,265.08,11.0822,8.12,732,4259.958,43799,87.8,2,0,0,0
1,debt_consolidation,0.1287,215.26,11.73607,9.9,697,5399.958,2165,36.1,2,0,1,0
1,small_business,0.1565,122.46,11.08214,2.51,732,4080,1450,9.2,0,0,0,0
1,all_other,0.1531,208.9,10.434,7.31,667,3600,0,0,1,0,0,0
1,debt_consolidation,0.0774,156.1,10.3189,12.91,752,8973.958,15813,75.7,0,0,0,0
1,small_business,0.1635,176.65,10.81978,7.2,747,1860,1340,7.2,1,0,0,1
1,debt_consolidation,0.0774,142.83,11.26446,17.94,762,6270,112055,33.5,1,0,0,0
1,all_other,0.1148,138.47,10.78932,18.06,707,2550,3522,33.2,1,1,0,0
1,debt_consolidation,0.0894,441.63,10.30115,17.66,747,10019.96,25716,73.9,0,0,0,0
1,debt_consolidation,0.1774,720.42,11.31447,2.87,677,4290.958,9603,51.9,0,1,0,1
1,debt_consolidation,0.1253,267.74,10.59653,13.62,717,4710,29140,64,2,0,0,0
1,debt_consolidation,0.0894,540.12,11.08214,12.89,772,10889.96,9242,18.1,1,0,0,0
1,all_other,0.0859,126.45,11.05089,16.97,742,5675.958,2187,25.7,0,0,0,0
1,debt_consolidation,0.1148,468.16,11.26446,23.17,727,4200.958,31236,42.3,1,0,0,0
1,all_other,0.0894,317.72,10.81978,7.56,757,4000,0,0,0,0,0,0
1,credit_card,0.1218,299.7,11.01845,19.77,702,3990,40781,76.9,0,0,0,1
1,debt_consolidation,0.1114,656.07,11.91839,0.82,792,7499.958,4363,10.5,1,0,0,1
1,debt_consolidation,0.1426,686.12,11.97035,16.42,692,7589.958,77324,75.9,0,0,0,0
1,debt_consolidation,0.1218,532.8,11.40756,13.68,717,3809.958,5630,17.8,2,0,0,0
1,debt_consolidation,0.1253,173.19,9.952278,22.86,692,7290,8688,67.3,0,0,0,1
1,all_other,0.0894,95.32,10.03452,0.79,727,2550,208,3.5,1,0,0,0
1,debt_consolidation,0.1287,269.07,10.30895,9.52,692,3154.958,7261,51.9,0,0,1,0
1,debt_consolidation,0.1183,596.41,11.66138,8.22,747,7440,71965,76.6,4,0,0,0
1,all_other,0.0894,158.86,10.91502,20.14,727,6029.958,22652,53.3,3,0,0,0
1,debt_consolidation,0.1114,344.44,10.89295,19.63,732,6720,9020,64.4,3,0,0,0
1,small_business,0.1461,634.35,11.70355,13.09,752,7229.958,14375,17.5,0,0,0,0
1,credit_card,0.1496,426.14,11.18442,6.43,667,5880,5422,46.7,1,0,0,0
1,debt_consolidation,0.1461,689.51,11.05089,14.72,687,2789.958,8004,66.1,0,0,0,0
1,debt_consolidation,0.1461,344.76,10.72766,22.03,672,4679.958,4232,27.1,1,0,0,0
1,small_business,0.16,421.89,11.46163,11.86,702,6330,34057,63.9,3,0,0,1
1,debt_consolidation,0.1253,267.74,10.71442,11.57,697,5070,9929,32.4,1,2,0,0
1,educational,0.0774,74.93,10.64927,11.47,757,7380,13852,24.5,0,0,0,0
1,major_purchase,0.1114,328.04,11.44035,13.03,727,3030,5960,43.8,0,0,0,0
1,all_other,0.0774,156.1,11.03489,14.4,752,8370,15489,35.4,1,0,0,0
1,debt_consolidation,0.1183,430.75,11.58062,13.2,717,3270,38433,56.5,1,0,0,0
1,all_other,0.1148,659.37,11.35041,10.07,792,2940,760,1.9,0,0,0,0
1,debt_consolidation,0.1183,533.46,11.15625,10.89,732,3600,15942,40.9,3,0,0,0
1,debt_consolidation,0.0894,285.95,10.71308,16.72,737,3720,8654,24.6,0,0,0,0
1,small_business,0.1496,207.87,11.35041,11.55,762,4289.958,5341,0,0,0,0,0
1,debt_consolidation,0.1461,689.51,10.85892,14.84,682,3690,20916,65.6,1,0,0,0
1,educational,0.1357,611.44,11.22524,2.85,692,4770,4389,7.7,3,0,0,0
1,credit_card,0.1183,78.7,11.0021,16.48,697,6839.958,3689,22.2,2,0,0,0
1,credit_card,0.1392,682.74,12.32386,11.37,697,4589.958,56558,72.1,0,0,0,0
1,credit_card,0.1253,200.8,10.4631,23.07,687,5100,3334,23.5,0,0,0,0
1,all_other,0.0894,413.03,11.77529,0.05,802,6809.958,2563,8.8,0,0,0,0
1,all_other,0.1565,262.4,10.40426,11.93,672,1470,1140,54.3,0,0,0,0
1,small_business,0.1635,565.27,10.81978,0.36,722,1754.958,640,3.9,3,0,0,0
1,home_improvement,0.167,710.03,11.26446,24.6,677,1748.958,0,49.63,1,0,0,1
1,major_purchase,0.1218,466.2,12.32386,16.65,717,6389.958,37629,87.1,1,0,0,0
1,credit_card,0.1426,343.06,11.77529,7.5,677,2580,12907,52.9,3,2,0,0
1,debt_consolidation,0.1704,642.14,11.67841,17.74,672,5160,18938,53.8,1,1,0,0
1,debt_consolidation,0.0894,368.55,10.7485,12.35,752,3300,1061,10.1,0,0,0,0
1,home_improvement,0.0859,363.52,10.30895,1.8,792,7889.958,2324,5.7,0,0,0,0
1,debt_consolidation,0.1565,554.53,10.91509,22.84,672,4619.958,22684,89.9,0,0,0,1
1,all_other,0.1878,657.81,11.28978,15.6,672,1142,11184,93.2,0,0,0,0
1,debt_consolidation,0.1114,461.71,10.08581,13.15,752,6631,13551,29,0,0,0,0
1,debt_consolidation,0.1148,454.97,10.6736,23.61,752,8679.958,6698,67,0,0,0,0
1,credit_card,0.1148,659.37,11.26446,5.72,757,3616,8863,27.4,1,0,0,0
1,educational,0.1253,167.34,10.59663,10.56,692,4410,15041,66.6,0,0,0,0
1,all_other,0.0859,63.23,9.903688,8.7,747,4289.958,4622,19.3,0,0,0,1
1,debt_consolidation,0.1253,669.33,12.05989,6.45,722,3420,23973,44.9,1,0,0,0
1,educational,0.1287,48.77,9.740969,7.41,692,2009.958,0,0,0,1,0,0
1,debt_consolidation,0.1114,393.65,11.23954,15.06,742,4860,18862,47.5,1,0,0,0
1,debt_consolidation,0.0859,252.89,10.12663,20.3,797,6690,3301,27.3,0,0,0,0
1,credit_card,0.1253,401.6,11.85652,5.59,702,5009.958,4381,16.5,2,0,0,0
1,educational,0.1253,401.6,12.06681,6.33,717,9120,38384,90.1,1,0,0,0
1,small_business,0.1531,313.34,11.329,3.45,742,5520,6218,8.1,0,0,1,0
1,credit_card,0.1183,198.81,11.0021,15.5,702,3809.958,55333,39,2,0,0,0
